Time,Wind,Temp,Price
2020-12-31 10:00:00,6.180722891566265,-1.5389162561576353,3.12356
2020-12-31 11:00:00,6.04277108433735,-1.561576354679803,3.14588
2020-12-31 12:00:00,5.97939393939394,-1.583743842364532,3.18804
2020-12-31 13:00:00,5.901226993865031,-1.641871921182266,5.24892
2020-12-31 14:00:00,5.881212121212121,-1.71871921182266,6.29672
2020-12-31 15:00:00,5.82060606060606,-1.7477832512315272,7.52556
2020-12-31 16:00:00,5.78060606060606,-1.7576354679802957,7.821919999999999
2020-12-31 17:00:00,5.653048780487805,-1.7852216748768472,8.04016
2020-12-31 18:00:00,5.501226993865031,-1.8206896551724137,8.099680000000001
2020-12-31 19:00:00,5.449693251533742,-1.844334975369458,7.573919999999999
2020-12-31 20:00:00,5.368098159509202,-1.8655172413793104,4.3796800000000005
2020-12-31 21:00:00,5.301242236024844,-1.8783251231527092,3.08016
2020-12-31 22:00:00,5.1803680981595095,-1.9049261083743845,3.472
2020-12-31 23:00:00,5.159509202453988,-1.9561576354679804,3.2922
2021-01-01 00:00:00,5.177777777777777,-2.008374384236453,2.98468
2021-01-01 01:00:00,5.0962962962962965,-2.0689655172413794,3.0938
2021-01-01 02:00:00,5.035582822085889,-2.071428571428572,3.0194
2021-01-01 03:00:00,4.9469512195121945,-2.0847290640394087,2.97352
2021-01-01 04:00:00,4.8359756097560975,-2.0901477832512314,2.94128
2021-01-01 05:00:00,4.734756097560975,-2.0679802955665023,2.94252
2021-01-01 06:00:00,4.734756097560975,-2.0773399014778327,2.9834400000000003
2021-01-01 07:00:00,4.85,-2.0610837438423646,3.03056
2021-01-01 08:00:00,5.02,-1.9709359605911327,3.09132
2021-01-01 09:00:00,5.3753012048192765,-1.7896551724137932,3.0876
2021-01-01 10:00:00,5.648795180722892,-1.615270935960591,3.10868
2021-01-01 11:00:00,5.630120481927711,-1.4630541871921183,3.1781200000000003
2021-01-01 12:00:00,5.655421686746988,-1.339408866995074,3.21408
2021-01-01 13:00:00,5.666867469879518,-1.2305418719211825,3.24012
2021-01-01 14:00:00,5.636144578313253,-1.116256157635468,3.2946800000000005
2021-01-01 15:00:00,5.586746987951807,-1.0167487684729064,3.3852
2021-01-01 16:00:00,5.534337349397591,-0.9344827586206896,3.5476400000000003
2021-01-01 17:00:00,5.665060240963856,-0.8571428571428571,3.751
2021-01-01 18:00:00,5.613855421686747,-0.7788177339901478,3.74356
2021-01-01 19:00:00,5.6090361445783135,-0.7142857142857143,3.5736800000000004
2021-01-01 20:00:00,5.418072289156626,-0.6137931034482759,3.503
2021-01-01 21:00:00,5.187349397590362,-0.5305418719211823,3.3876800000000005
2021-01-01 22:00:00,5.145783132530121,-0.4226600985221674,3.503
2021-01-01 23:00:00,4.94390243902439,-0.3330049261083744,3.34924
2021-01-02 00:00:00,4.880487804878048,-0.267487684729064,3.17936
2021-01-02 01:00:00,4.803030303030303,-0.2206896551724138,3.17316
2021-01-02 02:00:00,4.7,-0.1852216748768473,3.0888400000000003
2021-01-02 03:00:00,4.578181818181818,-0.1492610837438423,3.06776
2021-01-02 04:00:00,4.396341463414634,-0.1128078817733989,3.05784
2021-01-02 05:00:00,4.240243902439024,-0.0758620689655172,3.06528
